"250072,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.469,-20.574,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 9,T. Roslin et al. leg.	",,,
"250172,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"250216,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.4667,-20.5667,Greenland,NA,NE Greenland,NA,Zackenberg,M. Tiusanen & T. Roslin	",,,
"250293,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,T. Roslin et al. leg.	",,,
"250311,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.466,-20.597,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 7,T. Roslin et al. leg.	",,,
"250478,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"2145,BOLD:AAD2100,Arctopelopia melanosoma,Tanypodinae,64.4063,-50.1772,Greenland,Sermersooq,Kitaa,Kapisillit,""Lake 5, station 1"",Gaute Kjaerstad	",,,
"2514,BOLD:AAD2100,Arctopelopia melanosoma,Tanypodinae,64.4131,-50.1686,Greenland,Sermersooq,Kitaa,Kapisillit,Station 2 (Malaise),Gaute Kjaerstad	",,,
"2515,BOLD:AAD2100,Arctopelopia melanosoma,Tanypodinae,64.4131,-50.1686,Greenland,Sermersooq,Kitaa,Kapisillit,Station 2 (Malaise),Gaute Kjaerstad	",,,
"2516,BOLD:AAD2100,Arctopelopia melanosoma,Tanypodinae,64.4131,-50.1686,Greenland,Sermersooq,Kitaa,Kapisillit,Station 2 (Malaise),Gaute Kjaerstad	",,,
"240883,BOLD:AAL9858,Chaetocladius holmgreni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"247475,BOLD:AAL9858,Chaetocladius holmgreni,Orthocladiinae,74.4667,-20.567,Greenland,NA,Northeast Greenland,NA,Zackenberg Research Station,""T. Roslin, G. Varkonyi""	",,,
"247793,BOLD:AAD4187,Chaetocladius holmgreni,Orthocladiinae,74.469,-20.574,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 9,T. Roslin et al. leg.	",,,
"248313,BOLD:AAL9858,Chaetocladius holmgreni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"248426,BOLD:AAD4187,Chaetocladius holmgreni,Orthocladiinae,74.4667,-20.567,Greenland,NA,Northeast Greenland,NA,Zackenberg Research Station,""T. Roslin, G. Varkonyi""	",,,
"249408,BOLD:AAD4187,Chaetocladius holmgreni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,T. Roslin et al. leg.	",,,
"2512,BOLD:AAD4034,Chaetocladius melaleucus,Orthocladiinae,60.7613,-45.5522,Greenland,Kujalleq,Kitaa,""Vatnahverfi, River Equalit"",Malaise,Gaute Kjaerstad	",,,
"241667,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"242403,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.469,-20.574,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 9,T. Roslin et al. leg.	",,,
"242762,BOLD:AAC8747,Chaetocladius perennis,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,T. Roslin et al. leg.	",,,
